route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding,bikes_allowed
2960,1_merged_953839,950658,MACNAB TRANSIT TERMINAL,,1,b_415414,18809,1,1
2959,2_merged_953841,950309,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415549,18806,1,1
2959,2_merged_953841,950308,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415549,18806,1,1
2905,2_merged_953837,930214,HAMILTON GO CENTRE,,1,a_414473,18527,1,1
2961,2_merged_953841,950961,34A UPPER HORNING LOOP,,0,b_415577,18811,1,1
2920,2_merged_953837,934598,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414771,18612,1,1
2920,2_merged_953837,934599,UPPER OTTAWA at RYMAL,,0,a_414767,18613,1,1
2919,3_merged_953836,934268,MACNAB TRANSIT TERMINAL,,1,a_414736,18610,1,1
2919,3_merged_953836,934269,MACNAB TRANSIT TERMINAL,,1,a_414734,18610,1,1
2919,3_merged_953836,934262,MOUNTAIN BROW LOOP,,0,a_414733,18609,1,1
2919,3_merged_953836,934263,MOUNTAIN BROW LOOP,,0,a_414736,18609,1,1
2919,3_merged_953836,934260,MOUNTAIN BROW LOOP,,0,a_414733,18609,1,1
2919,3_merged_953836,934261,MOUNTAIN BROW LOOP,,0,a_414733,18609,1,1
2919,3_merged_953836,934266,MACNAB TRANSIT TERMINAL,,1,a_414736,18610,1,1
2919,3_merged_953836,934267,MACNAB TRANSIT TERMINAL,,1,a_414733,18610,1,1
2919,3_merged_953836,934264,MOUNTAIN BROW LOOP,,0,a_414733,18609,1,1
2919,3_merged_953836,934265,MOUNTAIN BROW LOOP,,0,a_414734,18609,1,1
2954,3_merged_953840,948172,MACNAB TRANSIT TERMINAL,,1,b_415475,18796,1,1
2953,3_merged_953840,947744,MACNAB TRANSIT TERMINAL,,1,b_415428,18792,1,1
2966,1_merged_953839,952658,HAMILTON GO CENTRE,,1,b_415638,18851,1,1
2966,1_merged_953839,952653,HAMILTON GO CENTRE,,1,b_415639,18851,1,1
2966,1_merged_953839,952652,HAMILTON GO CENTRE,,1,b_415641,18851,1,1
2966,1_merged_953839,952651,HAMILTON GO CENTRE,,1,b_415638,18851,1,1
2966,1_merged_953839,952650,HAMILTON GO CENTRE,,1,b_415640,18851,1,1
2966,1_merged_953839,952657,HAMILTON GO CENTRE,,1,b_415640,18851,1,1
2966,1_merged_953839,952656,HAMILTON GO CENTRE,,1,b_415637,18851,1,1
2966,1_merged_953839,952655,HAMILTON GO CENTRE,,1,b_415642,18851,1,1
2966,1_merged_953839,952654,HAMILTON GO CENTRE,,1,b_415643,18851,1,1
2943,4_merged_953842,945891,PRINCESS POINT LOOP,,0,b_415311,18755,1,1
2958,4_merged_953842,950010,MACNAB TRANSIT TERMINAL,,1,b_415524,18805,1,1
2945,2_merged_953841,946398,STRATHCONA LOOP,,0,b_415302,18760,1,1
2943,4_merged_953842,945890,PRINCESS POINT LOOP,,0,b_415310,18755,1,1
2962,2_merged_953841,951219,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415580,18816,1,1
2953,4_merged_953842,947809,MACNAB TRANSIT TERMINAL,,1,b_415431,18792,1,1
2938,3_merged_953840,942770,HAMILTON GO CENTRE,,1,b_415104,18703,1,1
2905,2_merged_953837,930154,HAMILTON GO CENTRE,,1,a_414473,18527,1,1
2942,2_merged_953841,945320,5A GREENHILL at COCHRANE,,1,b_415257,18752,1,1
2953,2_merged_953841,947699,MACNAB TRANSIT TERMINAL,,1,b_415422,18792,1,1
2953,4_merged_953842,947822,MACNAB TRANSIT TERMINAL,,1,b_415432,18792,1,1
2943,4_merged_953842,945893,PRINCESS POINT LOOP,,0,b_415311,18755,1,1
2962,1_merged_953839,951179,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415542,18818,1,1
2945,2_merged_953841,946419,DOWNTOWN,,1,b_415305,18762,1,1
2942,3_merged_953840,945552,JONES at KING,,1,b_415283,18743,1,1
2941,2_merged_953841,944606,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415208,18720,1,1
2943,4_merged_953842,945892,PRINCESS POINT LOOP,,0,b_415310,18755,1,1
2947,1_merged_953839,946728,UNIVERSITY PLAZA,,1,b_415332,18768,1,1
2962,1_merged_953839,951102,ST. ELIZABETH VILLAGE via GARTH,,0,b_415544,18817,1,1
2945,2_merged_953841,946415,DOWNTOWN,,1,b_415305,18762,1,1
2905,2_merged_953837,930156,HAMILTON GO CENTRE,,1,a_414466,18527,1,1
2961,2_merged_953841,950960,GLANCASTER LOOP,,0,b_415576,18810,1,1
2962,2_merged_953841,951230,ST. ELIZABETH VILLAGE via GARTH,,0,b_415580,18817,1,1
2947,1_merged_953839,946729,UNIVERSITY PLAZA,,1,b_415328,18768,1,1
2905,2_merged_953837,930051,BELL MANOR LOOP,,0,a_414465,18524,1,1
2955,1_merged_953839,948472,MACNAB TRANSIT TERMINAL,,1,b_415448,18798,1,1
2904,1_merged_953835,929019,1A UNIVERSITY PLAZA,,1,a_414397,18522,1,1
2904,1_merged_953835,929018,1A UNIVERSITY PLAZA,,1,a_414402,18522,1,1
2904,1_merged_953835,929017,1A UNIVERSITY PLAZA,,1,a_414407,18522,1,1
2904,1_merged_953835,929016,1A UNIVERSITY PLAZA,,1,a_414396,18522,1,1
2904,1_merged_953835,929015,1A UNIVERSITY PLAZA,,1,a_414401,18522,1,1
2904,1_merged_953835,929014,1A UNIVERSITY PLAZA,,1,a_414399,18522,1,1
2904,1_merged_953835,929013,1A UNIVERSITY PLAZA,,1,a_414403,18522,1,1
2904,1_merged_953835,929012,1A UNIVERSITY PLAZA,,1,a_414409,18522,1,1
2904,1_merged_953835,929011,1A UNIVERSITY PLAZA,,1,a_414395,18522,1,1
2904,1_merged_953835,929010,1A UNIVERSITY PLAZA,,1,a_414405,18522,1,1
2905,2_merged_953837,930157,HAMILTON GO CENTRE,,1,a_414475,18527,1,1
2928,3_merged_953836,937818,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2928,3_merged_953836,937819,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,a_414879,18636,1,1
2928,3_merged_953836,937768,ST. ELIZABETH VILLAGE via GARTH,,0,a_414880,18635,1,1
2928,3_merged_953836,937769,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414880,18634,1,1
2928,3_merged_953836,937814,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2928,3_merged_953836,937815,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,a_414879,18636,1,1
2928,3_merged_953836,937816,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2928,3_merged_953836,937817,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,a_414879,18636,1,1
2928,3_merged_953836,937810,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2928,3_merged_953836,937811,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,a_414879,18636,1,1
2928,3_merged_953836,937812,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2928,3_merged_953836,937813,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,a_414879,18636,1,1
2939,2_merged_953841,943417,BELL MANOR LOOP,,0,b_415143,18706,1,1
2939,2_merged_953841,943416,BELL MANOR LOOP,,0,b_415142,18706,1,1
2939,1_merged_953839,943415,HAMILTON GO CENTRE,,1,b_415136,18709,1,1
2939,1_merged_953839,943414,HAMILTON GO CENTRE,,1,b_415128,18709,1,1
2939,1_merged_953839,943413,HAMILTON GO CENTRE,,1,b_415127,18709,1,1
2939,1_merged_953839,943412,HAMILTON GO CENTRE,,1,b_415141,18709,1,1
2939,1_merged_953839,943411,HAMILTON GO CENTRE,,1,b_415131,18709,1,1
2939,1_merged_953839,943410,HAMILTON GO CENTRE,,1,b_415130,18709,1,1
2932,2_merged_953837,941739,HAMILTON GO CENTRE,,1,a_415034,18665,1,1
2939,2_merged_953841,943418,BELL MANOR LOOP,,0,b_415144,18706,1,1
2963,1_merged_953839,951681,GAGE at INDUSTRIAL via OTTAWA,,1,b_415587,18830,1,1
2963,1_merged_953839,951680,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415593,18827,1,1
2963,1_merged_953839,951683,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415589,18827,1,1
2963,1_merged_953839,951682,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415588,18827,1,1
2963,1_merged_953839,951685,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415596,18827,1,1
2963,1_merged_953839,951684,GAGE at INDUSTRIAL via OTTAWA,,1,b_415595,18830,1,1
2963,1_merged_953839,951687,GAGE at INDUSTRIAL via OTTAWA,,1,b_415593,18830,1,1
2963,1_merged_953839,951686,GAGE at INDUSTRIAL via OTTAWA,,1,b_415592,18830,1,1
2963,1_merged_953839,951689,GAGE at INDUSTRIAL via OTTAWA,,1,b_415588,18830,1,1
2963,1_merged_953839,951688,GAGE at INDUSTRIAL via KENILWORTH,,1,b_415587,18827,1,1
2948,2_merged_953841,946981,VALLEY PARK,,0,b_415357,18770,1,1
2938,3_merged_953840,942773,HAMILTON GO CENTRE,,1,b_415103,18703,1,1
2934,1_merged_953835,939093,55A LEVI LOOP,,0,a_414637,18673,1,1
2939,4_merged_953842,943773,BELL MANOR LOOP,,0,b_415162,18706,1,1
2944,1_merged_953839,946075,DOWNTOWN,,1,b_415297,18758,1,1
2962,2_merged_953841,951233,ST. ELIZABETH VILLAGE via GARTH,,0,b_415582,18817,1,1
2955,2_merged_953841,948489,UPPER GAGE at RYMAL,,0,b_415472,18797,1,1
2941,1_merged_953839,944526,DOWNTOWN via BURLINGTON STREET,,1,b_415207,18721,1,1
2941,1_merged_953839,944527,DOWNTOWN via BURLINGTON STREET,,1,b_415198,18721,1,1
2939,4_merged_953842,943813,HAMILTON GO CENTRE,,1,b_415163,18709,1,1
2941,1_merged_953839,944524,DOWNTOWN via BURLINGTON STREET,,1,b_415202,18721,1,1
2962,2_merged_953841,951234,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415580,18816,1,1
2941,1_merged_953839,944525,DOWNTOWN via BURLINGTON STREET,,1,b_415204,18721,1,1
2941,1_merged_953839,944522,DOWNTOWN via BURLINGTON STREET,,1,b_415207,18721,1,1
2942,3_merged_953840,945472,52 HEAD STREET,,0,b_415273,18726,1,1
2955,2_merged_953841,948488,UPPER GAGE at RYMAL,,0,b_415471,18797,1,1
2957,1_merged_953839,949331,MACNAB TRANSIT TERMINAL,,1,b_415508,18802,1,1
2941,1_merged_953839,944520,DOWNTOWN via BURLINGTON STREET,,1,b_415202,18721,1,1
2939,4_merged_953842,943812,HAMILTON GO CENTRE,,1,b_415162,18709,1,1
2941,1_merged_953839,944521,DOWNTOWN via BURLINGTON STREET,,1,b_415204,18721,1,1
2945,1_merged_953839,946310,STRATHCONA LOOP,,0,b_415297,18761,1,1
2962,2_merged_953841,951235,ST. ELIZABETH VILLAGE via GARTH,,0,b_415581,18817,1,1
2957,2_merged_953841,949442,MACNAB TRANSIT TERMINAL,,1,b_415516,18802,1,1
2943,4_merged_953842,945888,PRINCESS POINT LOOP,,0,b_415310,18755,1,1
2957,2_merged_953841,949443,MACNAB TRANSIT TERMINAL,,1,b_415514,18802,1,1
2943,4_merged_953842,945889,PRINCESS POINT LOOP,,0,b_415311,18755,1,1
2956,4_merged_953842,949116,MACNAB TRANSIT TERMINAL,,1,b_415481,18800,1,1
2961,3_merged_953840,951025,34A UPPER HORNING LOOP,,0,b_415578,18811,1,1
2943,4_merged_953842,945886,PRINCESS POINT LOOP,,0,b_415310,18755,1,1
2954,4_merged_953842,948238,MACNAB TRANSIT TERMINAL,,1,b_415481,18796,1,1
2956,4_merged_953842,949117,MACNAB TRANSIT TERMINAL,,1,b_415479,18800,1,1
2955,1_merged_953839,948466,MACNAB TRANSIT TERMINAL,,1,b_415451,18798,1,1
2961,2_merged_953841,951020,DOWNTOWN,,1,b_415577,18814,1,1
2961,3_merged_953840,951023,34A UPPER HORNING LOOP,,0,b_415578,18811,1,1
2943,4_merged_953842,945887,PRINCESS POINT LOOP,,0,b_415311,18755,1,1
2954,4_merged_953842,948232,MACNAB TRANSIT TERMINAL,,1,b_415482,18796,1,1
2954,4_merged_953842,948233,MACNAB TRANSIT TERMINAL,,1,b_415479,18796,1,1
2954,4_merged_953842,948230,MACNAB TRANSIT TERMINAL,,1,b_415480,18796,1,1
2954,4_merged_953842,948231,MACNAB TRANSIT TERMINAL,,1,b_415481,18796,1,1
2954,4_merged_953842,948236,MACNAB TRANSIT TERMINAL,,1,b_415482,18796,1,1
2954,4_merged_953842,948237,MACNAB TRANSIT TERMINAL,,1,b_415479,18796,1,1
2954,4_merged_953842,948234,MACNAB TRANSIT TERMINAL,,1,b_415480,18796,1,1
2909,1_merged_953835,940330,DOWNTOWN,,1,a_414614,18574,1,1
2938,3_merged_953840,942748,HAMILTON GO CENTRE,,1,b_415104,18703,1,1
2943,4_merged_953842,945885,PRINCESS POINT LOOP,,0,b_415311,18755,1,1
2957,2_merged_953841,949444,MACNAB TRANSIT TERMINAL,,1,b_415515,18802,1,1
2938,3_merged_953840,942749,HAMILTON GO CENTRE,,1,b_415103,18703,1,1
2943,3_merged_953840,945882,DOWNTOWN,,1,b_415309,18756,1,1
2956,4_merged_953842,949113,MACNAB TRANSIT TERMINAL,,1,b_415482,18800,1,1
2938,1_merged_953839,942298,HAMILTON GO CENTRE,,1,b_415071,18701,1,1
2943,3_merged_953840,945883,DOWNTOWN,,1,b_415307,18756,1,1
2942,1_merged_953839,945125,JONES at KING,,1,b_415236,18743,1,1
2939,4_merged_953842,943810,HAMILTON GO CENTRE,,1,b_415163,18709,1,1
2938,1_merged_953839,942299,HAMILTON GO CENTRE,,1,b_415074,18701,1,1
2948,2_merged_953841,946987,VALLEY PARK,,0,b_415358,18770,1,1
2943,3_merged_953840,945880,DOWNTOWN,,1,b_415308,18756,1,1
2942,1_merged_953839,945124,5A GREENHILL at COCHRANE,,1,b_415251,18752,1,1
2962,2_merged_953841,951237,ST. ELIZABETH VILLAGE via GARTH,,0,b_415580,18817,1,1
2943,3_merged_953840,945881,DOWNTOWN,,1,b_415306,18756,1,1
2909,1_merged_953835,940337,DOWNTOWN,,1,a_414613,18574,1,1
2907,4_merged_953838,931337,DOWNTOWN via BURLINGTON STREET,,1,a_414535,18542,1,1
2907,4_merged_953838,931336,DOWNTOWN via BURLINGTON STREET,,1,a_414537,18542,1,1
2907,4_merged_953838,931335,DOWNTOWN via BURLINGTON STREET,,1,a_414536,18542,1,1
2907,4_merged_953838,931334,DOWNTOWN via BURLINGTON STREET,,1,a_414535,18542,1,1
2907,4_merged_953838,931333,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414536,18538,1,1
2907,4_merged_953838,931332,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414535,18538,1,1
2907,4_merged_953838,931331,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414536,18538,1,1
2907,4_merged_953838,931330,MOUNT ALBION LOOP via BURLINGTON STREET,,0,a_414535,18538,1,1
2955,2_merged_953841,948485,UPPER GAGE at RYMAL,,0,b_415470,18797,1,1
2942,1_merged_953839,945121,5E QUIGLEY at GREENHILL,,1,b_415235,18739,1,1
2907,4_merged_953838,931339,DOWNTOWN via BURLINGTON STREET,,1,a_414537,18542,1,1
2907,4_merged_953838,931338,DOWNTOWN via BURLINGTON STREET,,1,a_414536,18542,1,1
2908,1_merged_953835,931629,JONES at KING,,1,a_414555,18561,1,1
2908,1_merged_953835,931628,5E QUIGLEY at GREENHILL,,1,a_414554,18557,1,1
2943,1_merged_953839,945691,PRINCESS POINT LOOP,,0,b_415296,18755,1,1
2962,4_merged_953842,951402,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415585,18816,1,1
2908,1_merged_953835,931621,JONES at KING,,1,a_414557,18561,1,1
2908,1_merged_953835,931620,5E QUIGLEY at GREENHILL,,1,a_414549,18557,1,1
2908,1_merged_953835,931623,JONES at KING,,1,a_414559,18561,1,1
2908,1_merged_953835,931622,5E QUIGLEY at GREENHILL,,1,a_414558,18557,1,1
2908,1_merged_953835,931625,JONES at KING,,1,a_414550,18561,1,1
2908,1_merged_953835,931624,5E QUIGLEY at GREENHILL,,1,a_414561,18557,1,1
2908,1_merged_953835,931627,JONES at KING,,1,a_414553,18561,1,1
2908,1_merged_953835,931626,5A GREENHILL at COCHRANE,,1,a_414560,18570,1,1
2938,1_merged_953839,942291,1A UNIVERSITY PLAZA,,1,b_415073,18704,1,1
2955,2_merged_953841,948484,UPPER GAGE at RYMAL,,0,b_415469,18797,1,1
2938,1_merged_953839,942296,HAMILTON GO CENTRE,,1,b_415072,18701,1,1
2959,1_merged_953839,950157,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415542,18806,1,1
2938,1_merged_953839,942297,1A UNIVERSITY PLAZA,,1,b_415081,18704,1,1
2938,3_merged_953840,942746,HAMILTON GO CENTRE,,1,b_415100,18703,1,1
2962,2_merged_953841,951286,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415581,18819,1,1
2941,2_merged_953841,944593,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415209,18720,1,1
2968,2_merged_953841,953055,55A LEVI LOOP via HIGHWAY 8,,0,b_415663,18861,1,1
2928,3_merged_953836,937832,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2955,2_merged_953841,948487,UPPER GAGE at RYMAL,,0,b_415465,18797,1,1
2908,1_merged_953835,931586,5C MEADOWLANDS,,0,a_414556,18548,1,1
2928,4_merged_953838,937833,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414881,18634,1,1
2908,1_merged_953835,931587,5C MEADOWLANDS,,0,a_414551,18548,1,1
2939,4_merged_953842,943815,HAMILTON GO CENTRE,,1,b_415162,18709,1,1
2928,3_merged_953836,937830,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414880,18637,1,1
2911,1_merged_953835,940496,DOWNTOWN,,1,a_414987,18580,1,1
2911,1_merged_953835,940497,DOWNTOWN,,1,a_414612,18580,1,1
2911,1_merged_953835,940494,DOWNTOWN,,1,a_414613,18580,1,1
2928,3_merged_953836,937787,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414880,18634,1,1
2911,1_merged_953835,940492,DOWNTOWN,,1,a_414985,18580,1,1
2911,1_merged_953835,940493,DOWNTOWN,,1,a_414614,18580,1,1
2911,1_merged_953835,940490,DOWNTOWN,,1,a_414987,18580,1,1
2911,1_merged_953835,940491,DOWNTOWN,,1,a_414612,18580,1,1
2928,4_merged_953838,937836,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414881,18634,1,1
2957,1_merged_953839,949334,MACNAB TRANSIT TERMINAL,,1,b_415507,18802,1,1
2907,2_merged_953837,931234,DOWNTOWN via BURLINGTON STREET,,1,a_414527,18542,1,1
2911,1_merged_953835,940498,DOWNTOWN,,1,a_414985,18580,1,1
2928,3_merged_953836,937781,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414880,18634,1,1
2942,1_merged_953839,944939,5C MEADOWLANDS,,0,b_415243,18730,1,1
2959,1_merged_953839,950224,MACNAB TRANSIT TERMINAL,,1,b_415543,18807,1,1
2955,2_merged_953841,948486,UPPER GAGE at RYMAL,,0,b_415468,18797,1,1
2907,2_merged_953837,931235,DOWNTOWN via BURLINGTON STREET,,1,a_414528,18542,1,1
2928,4_merged_953838,937834,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414881,18634,1,1
2959,1_merged_953839,950225,MACNAB TRANSIT TERMINAL,,1,b_415539,18807,1,1
2942,1_merged_953839,944931,52 PIRIE at GOVERNORS,,0,b_415232,18728,1,1
2907,2_merged_953837,931232,DOWNTOWN via BURLINGTON STREET,,1,a_414530,18542,1,1
2939,4_merged_953842,943814,HAMILTON GO CENTRE,,1,b_415164,18709,1,1
2928,4_merged_953838,937835,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414881,18634,1,1
2942,1_merged_953839,944935,5C MEADOWLANDS,,0,b_415234,18730,1,1
2961,2_merged_953841,950990,DOWNTOWN,,1,b_415576,18813,1,1
2942,1_merged_953839,944937,5C MEADOWLANDS,,0,b_415246,18730,1,1
2907,2_merged_953837,931233,DOWNTOWN via BURLINGTON STREET,,1,a_414526,18542,1,1
2927,1_merged_953835,941011,34A UPPER HORNING LOOP,,0,a_414997,18629,1,1
2927,1_merged_953835,941010,GLANCASTER LOOP,,0,a_415000,18628,1,1
2927,1_merged_953835,941013,34A UPPER HORNING LOOP,,0,a_414997,18629,1,1
2927,1_merged_953835,941012,GLANCASTER LOOP,,0,a_414996,18628,1,1
2927,1_merged_953835,941015,34A UPPER HORNING LOOP,,0,a_414997,18629,1,1
2927,1_merged_953835,941014,GLANCASTER LOOP,,0,a_414996,18628,1,1
2927,1_merged_953835,941017,34A UPPER HORNING LOOP,,0,a_414997,18629,1,1
2927,1_merged_953835,941016,GLANCASTER LOOP,,0,a_414996,18628,1,1
2927,1_merged_953835,941019,34A UPPER HORNING LOOP,,0,a_414997,18629,1,1
2927,1_merged_953835,941018,GLANCASTER LOOP,,0,a_414996,18628,1,1
2942,1_merged_953839,945048,5A GREENHILL at COCHRANE,,1,b_415239,18752,1,1
2907,2_merged_953837,931231,DOWNTOWN via BURLINGTON STREET,,1,a_414529,18542,1,1
2908,1_merged_953835,931588,5C MEADOWLANDS,,0,a_414560,18548,1,1
2953,3_merged_953840,947712,MOUNTAIN BROW LOOP,,0,b_415427,18791,1,1
2959,1_merged_953839,950221,MACNAB TRANSIT TERMINAL,,1,b_415542,18807,1,1
2955,1_merged_953839,948481,MACNAB TRANSIT TERMINAL,,1,b_415457,18798,1,1
2948,1_merged_953839,946891,VALLEY PARK,,0,b_415355,18771,1,1
2948,1_merged_953839,946892,VALLEY PARK,,0,b_415354,18770,1,1
2953,3_merged_953840,947713,MOUNTAIN BROW LOOP,,0,b_415430,18791,1,1
2942,1_merged_953839,944930,52 PIRIE at GOVERNORS,,0,b_415240,18728,1,1
2962,3_merged_953840,951385,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2948,1_merged_953839,946896,VALLEY PARK,,0,b_415356,18771,1,1
2948,1_merged_953839,946897,VALLEY PARK,,0,b_415353,18770,1,1
2948,1_merged_953839,946898,VALLEY PARK,,0,b_415356,18771,1,1
2948,1_merged_953839,946899,VALLEY PARK,,0,b_415353,18770,1,1
2959,1_merged_953839,950223,MACNAB TRANSIT TERMINAL,,1,b_415544,18807,1,1
2956,2_merged_953841,948952,UPPER GAGE at RYMAL,,0,b_415468,18799,1,1
2953,3_merged_953840,947715,MOUNTAIN BROW LOOP,,0,b_415430,18791,1,1
2926,1_merged_953835,940720,MACNAB TRANSIT TERMINAL,,1,a_414720,18627,1,1
2921,2_merged_953837,935057,MACNAB TRANSIT TERMINAL,,1,a_414771,18616,1,1
2921,2_merged_953837,935054,MACNAB TRANSIT TERMINAL,,1,a_414801,18616,1,1
2926,1_merged_953835,940723,MACNAB TRANSIT TERMINAL,,1,a_414719,18627,1,1
2921,2_merged_953837,935052,MACNAB TRANSIT TERMINAL,,1,a_414772,18616,1,1
2921,2_merged_953837,935053,MACNAB TRANSIT TERMINAL,,1,a_414770,18616,1,1
2921,2_merged_953837,935050,MACNAB TRANSIT TERMINAL,,1,a_414771,18616,1,1
2926,1_merged_953835,940727,MACNAB TRANSIT TERMINAL,,1,a_414720,18627,1,1
2926,1_merged_953835,940728,MACNAB TRANSIT TERMINAL,,1,a_414991,18627,1,1
2925,1_merged_953835,940729,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,a_414836,18624,1,1
2954,2_merged_953841,948077,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_415466,18794,1,1
2922,3_merged_953836,935508,UPPER GAGE at RYMAL,,0,a_414775,18617,1,1
2922,3_merged_953836,935509,UPPER GAGE at RYMAL,,0,a_414773,18617,1,1
2921,2_merged_953837,935058,MACNAB TRANSIT TERMINAL,,1,a_414769,18616,1,1
2921,2_merged_953837,935059,MACNAB TRANSIT TERMINAL,,1,a_414772,18616,1,1
2970,1_merged_953839,953467,KING at HIGHWAY 8,,0,b_415332,18872,1,1
2970,1_merged_953839,953466,KING at HIGHWAY 8,,0,b_415322,18872,1,1
2970,1_merged_953839,953465,KING at HIGHWAY 8,,0,b_415333,18872,1,1
2961,2_merged_953841,950999,DOWNTOWN,,1,b_415576,18813,1,1
2970,1_merged_953839,953463,KING at HIGHWAY 8,,0,b_415333,18872,1,1
2970,1_merged_953839,953462,KING at HIGHWAY 8,,0,b_415333,18872,1,1
2970,1_merged_953839,953461,KING at HIGHWAY 8,,0,b_415333,18872,1,1
2970,1_merged_953839,953460,KING at HIGHWAY 8,,0,b_415333,18872,1,1
2932,2_merged_953837,941734,HAMILTON GO CENTRE,,1,a_415035,18665,1,1
2916,1_merged_953835,933850,MEADOWLANDS,,1,a_414691,18600,1,1
2970,1_merged_953839,953469,KING at HIGHWAY 8,,0,b_415331,18872,1,1
2931,1_merged_953835,938638,ANCASTER BUSINESS PARK,,0,a_414912,18658,1,1
2934,4_merged_953838,939360,EASTGATE SQUARE,,1,a_414951,18677,1,1
2934,4_merged_953838,939361,EASTGATE SQUARE,,1,a_414951,18677,1,1
2934,4_merged_953838,939362,EASTGATE SQUARE,,1,a_414951,18677,1,1
2958,4_merged_953842,950014,MACNAB TRANSIT TERMINAL,,1,b_415525,18805,1,1
2955,1_merged_953839,948483,MACNAB TRANSIT TERMINAL,,1,b_415449,18798,1,1
2960,4_merged_953842,950844,MACNAB TRANSIT TERMINAL,,1,b_415568,18809,1,1
2960,4_merged_953842,950845,MACNAB TRANSIT TERMINAL,,1,b_415569,18809,1,1
2960,4_merged_953842,950846,MACNAB TRANSIT TERMINAL,,1,b_415569,18809,1,1
2960,4_merged_953842,950847,MACNAB TRANSIT TERMINAL,,1,b_415569,18809,1,1
2913,1_merged_953835,933278,UNIVERSITY PLAZA,,1,a_414634,18586,1,1
2913,1_merged_953835,933279,UNIVERSITY PLAZA,,1,a_414638,18586,1,1
2932,2_merged_953837,941735,HAMILTON GO CENTRE,,1,a_415034,18665,1,1
2964,3_merged_953840,952119,MEADOWLANDS,,1,b_415612,18837,1,1
2913,1_merged_953835,933274,UNIVERSITY PLAZA,,1,a_414640,18586,1,1
2913,1_merged_953835,933275,UNIVERSITY PLAZA,,1,a_414634,18586,1,1
2913,1_merged_953835,933276,UNIVERSITY PLAZA,,1,a_414642,18586,1,1
2913,1_merged_953835,933277,UNIVERSITY PLAZA,,1,a_414634,18586,1,1
2913,1_merged_953835,933270,UNIVERSITY PLAZA,,1,a_414643,18586,1,1
2913,1_merged_953835,933271,UNIVERSITY PLAZA,,1,a_414645,18586,1,1
2913,1_merged_953835,933272,UNIVERSITY PLAZA,,1,a_414646,18586,1,1
2913,1_merged_953835,933273,UNIVERSITY PLAZA,,1,a_414644,18586,1,1
2942,2_merged_953841,945310,JONES at KING,,1,b_415260,18743,1,1
2955,1_merged_953839,948482,MACNAB TRANSIT TERMINAL,,1,b_415455,18798,1,1
2948,3_merged_953840,947047,VALLEY PARK,,0,b_415362,18770,1,1
2908,1_merged_953835,931664,5E QUIGLEY at GREENHILL,,1,a_414564,18557,1,1
2914,3_merged_953836,933632,BURLINGTON TERMINAL,,1,a_414673,18591,1,1
2914,3_merged_953836,933633,BURLINGTON TERMINAL,,1,a_414675,18591,1,1
2964,3_merged_953840,952110,HIGHLAND at SALTFLEET SCHOOL,,0,b_415614,18834,1,1
